antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"['ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN']",['ALARM CLOCK BAKELIKE PINK'],0.02470046082949309,0.028986175115207374,0.012350230414746545,0.5,17.24960254372019,1.0,0.011634258531716537,1.9420276497695852,0.9658854658854658,0.2987736900780379,0.48507427269707176,0.46303656597774245
['HEART OF WICKER LARGE'],['HEART OF WICKER SMALL'],0.037649769585253456,0.0447926267281106,0.018801843317972352,0.49938800489596086,11.148888586669084,1.0,0.01711541124254072,1.908079276193481,0.9459185771708482,0.29543808834178137,0.4759127608183303,0.459570545657857
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG RED RETROSPOT'],0.042211981566820274,0.061244239631336406,0.02105990783410138,0.4989082969432314,8.146207707801446,1.0,0.018474667119709486,1.8734210816943266,0.9159056874249338,0.255592841163311,0.466217173612887,0.4213879332722177
['JUMBO SHOPPER VINTAGE RED PAISLEY'],['JUMBO BAG RED RETROSPOT'],0.03691244239631336,0.07571428571428572,0.018387096774193548,0.4981273408239701,6.579040350505265,1.0,0.015592297564186964,1.841673773987207,0.8805036899632209,0.19511002444987774,0.45701567013412525,0.37048789439250845
['PLASTERS IN TIN WOODLAND ANIMALS'],['PLASTERS IN TIN SPACEBOY'],0.02728110599078341,0.02705069124423963,0.013548387096774193,0.4966216216216216,18.358925364887885,1.0,0.012810414321816135,1.9328388952463427,0.9720491569756574,0.33220338983050846,0.4826263055553066,0.49873670518900504
['PACK OF 72 SKULL CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],0.02304147465437788,0.04797235023041475,0.011428571428571429,0.496,10.339289145052835,1.0,0.010323217736626387,1.8889437495428278,0.9245853621424224,0.19180201082753284,0.4706036110169902,0.3671162343900096
['ALARM CLOCK BAKELIKE IVORY'],['ALARM CLOCK BAKELIKE PINK'],0.022119815668202765,0.028986175115207374,0.010921658986175115,0.49374999999999997,17.033982511923686,1.0,0.010280490135700482,1.9180519997724295,0.962586048509288,0.271788990825688,0.4786377011057852,0.4352692766295707
['LOVE BUILDING BLOCK WORD'],['HOME BUILDING BLOCK WORD'],0.025668202764976958,0.03225806451612903,0.012672811059907835,0.4937163375224417,15.305206463195693,1.0,0.011844804519102126,1.9114619080301993,0.9592859016308858,0.280040733197556,0.47684021543985644,0.4432867401897923
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG WOODLAND'],0.02105990783410138,0.03866359447004608,0.010368663594470046,0.4923413566739607,12.733977878218054,1.0,0.009554411858395805,1.8936669712378837,0.9412934979888801,0.2100840336134454,0.4719240419838429,0.38025887857535934
"['LUNCH BAG SPACEBOY DESIGN ', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SUKI DESIGN '],0.02165898617511521,0.042211981566820274,0.01064516129032258,0.49148936170212765,11.643361516305863,1.0,0.009730892565142603,1.8835161868769643,0.9343512508844586,0.19999999999999998,0.4690780960804547,0.37183638390783236
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SPACEBOY DESIGN '],0.02410138248847926,0.046129032258064515,0.01184331797235023,0.491395793499044,10.652636082846408,1.0,0.010731544522075219,1.8754681057482419,0.9285047705195177,0.20284135753749016,0.4667997835126941,0.3740695251211504
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG  BLACK SKULL.'],0.04382488479262673,0.04944700460829493,0.02152073732718894,0.491062039957939,9.931077602131666,1.0,0.019353728046889934,1.8677187987965118,0.940524364683915,0.2999357739242133,0.4645874953743771,0.46314518586899744
['LUNCH BAG WOODLAND'],['LUNCH BAG SPACEBOY DESIGN '],0.03866359447004608,0.046129032258064515,0.018847926267281104,0.48748510131108463,10.567858839610926,1.0,0.017064412070759625,1.861157539384846,0.9417862955745382,0.2858141160027952,0.4626999709382355,0.4480382549512466
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG RED RETROSPOT'],0.04944700460829493,0.061244239631336406,0.02410138248847926,0.4874184529356943,7.958600774044068,1.0,0.02107303828919705,1.8314271470465018,0.9198327462724282,0.27833954230973923,0.45397773446097717,0.4404737110427155
['JUMBO BAG APPLES'],['JUMBO BAG RED RETROSPOT'],0.034055299539170504,0.07571428571428572,0.016589861751152075,0.4871447902571043,6.433987795848546,1.0,0.014011389071757738,1.8022352054278177,0.8743517060784844,0.17804154302670622,0.4451334670478717,0.35312808593804695
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SUKI DESIGN '],0.02410138248847926,0.042211981566820274,0.011705069124423963,0.48565965583174,11.505256038808689,1.0,0.010687702011085392,1.8621677830503829,0.9356332583373955,0.21434599156118148,0.46299146129468616,0.38147611612547694
['PLASTERS IN TIN STRONGMAN'],['PLASTERS IN TIN CIRCUS PARADE '],0.02087557603686636,0.02447004608294931,0.010138248847926268,0.48565121412803536,19.846763364554363,1.0,0.009627422540296035,1.8966311979589012,0.9698603439202111,0.28795811518324604,0.47274936683727936,0.44998191591524184
['LOVE HOT WATER BOTTLE'],['HOT WATER BOTTLE KEEP CALM'],0.02078341013824885,0.03345622119815668,0.010092165898617512,0.48558758314855877,14.514119220831578,1.0,0.009396831531780246,1.8789277768949626,0.950863763451882,0.2286012526096034,0.4677815654774352,0.3936202378552711
['SET OF 3 BUTTERFLY COOKIE CUTTERS'],['SET OF 3 HEART COOKIE CUTTERS'],0.023271889400921657,0.024193548387096774,0.01129032258064516,0.48514851485148514,20.05280528052805,1.0,0.010727292998364798,1.8953163771712158,0.9727698581201766,0.3121019108280255,0.4723836019965633,0.4759075907590759
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG SPACEBOY DESIGN '],0.02152073732718894,0.046129032258064515,0.010414746543778802,0.48394004282655245,10.491007921414774,1.0,0.00942201575739557,1.8483723731762816,0.924577871563258,0.1819645732689211,0.45898347404880374,0.3548571343003891
['PLASTERS IN TIN CIRCUS PARADE '],['PLASTERS IN TIN WOODLAND ANIMALS'],0.02447004608294931,0.02728110599078341,0.011797235023041475,0.4821092278719397,17.671909197332926,1.0,0.01112966510225318,1.8782317553414325,0.9670774481553215,0.29527104959630907,0.46758433981528763,0.45727083015218606
['HAND WARMER OWL DESIGN'],['HAND WARMER SCOTTY DOG DESIGN'],0.02686635944700461,0.021889400921658985,0.012949308755760369,0.4819897084048027,22.019319310282565,1.0,0.012361220242519485,1.8882068849757376,0.9809396116569319,0.36164736164736166,0.4703970163667477,0.5367843278866119
"['LUNCH BAG SUKI DESIGN ', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG APPLE DESIGN'],0.02105990783410138,0.04046082949308756,0.010138248847926268,0.48140043763676155,11.897937923368707,1.0,0.009286147507910554,1.850250636800249,0.935656665511206,0.19730941704035876,0.4595326816212528,0.36598495685938304
['SMALL WHITE HEART OF WICKER'],['LARGE WHITE HEART OF WICKER'],0.027004608294930874,0.02400921658986175,0.012995391705069125,0.4812286689419796,20.04349734364867,1.0,0.012347032215591752,1.881350654862964,0.97647791086147,0.3418181818181818,0.468466977479624,0.5112477317838497
"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SUKI DESIGN '],0.024423963133640553,0.042211981566820274,0.011751152073732719,0.4811320754716981,11.397997857790228,1.0,0.010720168192146785,1.8459187264348556,0.9351042448155455,0.2141057934508816,0.4582643397678911,0.37975817747384033
['RED  HARMONICA IN BOX '],['BLUE HARMONICA IN BOX '],0.026221198156682026,0.02391705069124424,0.012534562211981567,0.47803163444639724,19.987064484560346,1.0,0.011907428486483043,1.870004034197583,0.9755476690226513,0.33333333333333337,0.46524179535842597,0.5010582064332179
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG PINK POLKADOT']",['LUNCH BAG SUKI DESIGN '],0.02152073732718894,0.042211981566820274,0.010276497695852534,0.47751605995717344,11.312334608155748,1.0,0.009368064728492853,1.8331434615094055,0.9316507281266849,0.19224137931034482,0.45448895790370786,0.36048292080828104
"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG SPACEBOY DESIGN '],0.024423963133640553,0.046129032258064515,0.011658986175115207,0.4773584905660377,10.348330914368649,1.0,0.010532332391853723,1.825096075462909,0.925982214372266,0.19796557120500785,0.45208363907836213,0.36505287165664524
['ROSES REGENCY TEACUP AND SAUCER '],"['PINK REGENCY TEACUP AND SAUCER', 'GREEN REGENCY TEACUP AND SAUCER']",0.038525345622119817,0.021705069124423965,0.018294930875576036,0.47488038277511957,21.878777720212515,1.0,0.0174587355858056,1.8629944469521218,0.9925312157129391,0.4362637362637362,0.4632297473371376,0.6588839281179206
['LUNCH BAG ALPHABET DESIGN'],['LUNCH BAG APPLE DESIGN'],0.030414746543778803,0.04046082949308756,0.014377880184331797,0.4727272727272727,11.683578380617105,1.0,0.013147274310348489,1.8198156682027646,0.9430937408599006,0.25448613376835233,0.4504937958976956,0.4140401739490578
['STRAWBERRY CHARLOTTE BAG'],['CHARLOTTE BAG SUKI DESIGN'],0.023225806451612905,0.02751152073732719,0.010921658986175115,0.4702380952380952,17.092406476828586,1.0,0.010282681730340418,1.835708590068865,0.9638814106315737,0.27430555555555547,0.45525122810342916,0.4336115099306054
['LUNCH BAG CARS BLUE'],['LUNCH BAG RED RETROSPOT'],0.04557603686635945,0.061244239631336406,0.02142857142857143,0.47017189079878663,7.676997765488089,1.0,0.018637301705281488,1.7718119217645196,0.9112729560884741,0.25094441446303295,0.43560601003061555,0.41002951199081544
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG RED RETROSPOT'],0.046129032258064515,0.061244239631336406,0.02165898617511521,0.46953046953046956,7.666524596547171,1.0,0.01883384866954066,1.7696695219002494,0.9116147043797984,0.25268817204301075,0.4349227425659609,0.4115899149759195
['SET OF 3 HEART COOKIE CUTTERS'],['SET OF 3 BUTTERFLY COOKIE CUTTERS'],0.024193548387096774,0.023271889400921657,0.01129032258064516,0.4666666666666667,20.052805280528055,1.0,0.010727292998364798,1.831365207373272,0.9736886490133244,0.3121019108280255,0.45395926712274903,0.4759075907590759
['JUMBO BAG VINTAGE DOILY '],['JUMBO BAG RED RETROSPOT'],0.02921658986175115,0.07571428571428572,0.013594470046082949,0.46529968454258674,6.145467531694542,1.0,0.011382356813693218,1.7286051411715129,0.8624770897598669,0.14883955600403634,0.42149888590388057,0.32242464446240715
['PINK REGENCY TEACUP AND SAUCER'],"['REGENCY CAKESTAND 3 TIER', 'GREEN REGENCY TEACUP AND SAUCER']",0.027235023041474654,0.017649769585253456,0.012626728110599079,0.46362098138747887,26.267820616470736,1.0,0.012146036229267982,1.83144790591519,0.9888622938359912,0.39142857142857146,0.4539839234464649,0.5895128405631911
['PLASTERS IN TIN CIRCUS PARADE '],['PLASTERS IN TIN SPACEBOY'],0.02447004608294931,0.02705069124423963,0.011336405529953917,0.46327683615819204,17.126247605847986,1.0,0.01067447386863174,1.812758185787048,0.9652292987099176,0.28211009174311924,0.44835444250617,0.44117845215064627
['SET OF 12 FAIRY CAKE BAKING CASES'],['SET OF 6 TEA TIME BAKING CASES'],0.02165898617511521,0.014976958525345621,0.01,0.46170212765957447,30.827495908346975,1.0,0.009675614262354266,1.8298847015537059,0.9889817686909448,0.3754325259515571,0.45351748164738087,0.564697217675941
['CHARLOTTE BAG PINK POLKADOT'],['CHARLOTTE BAG SUKI DESIGN'],0.023225806451612905,0.02751152073732719,0.010691244239631336,0.4603174603174603,16.73180718406849,1.0,0.01005226698379664,1.8019639468690698,0.9625905343233271,0.2669735327963176,0.4450499402401975,0.4244635877801707
['HAND WARMER OWL DESIGN'],['HAND WARMER BIRD DESIGN'],0.02686635944700461,0.022119815668202765,0.012350230414746545,0.45969125214408235,20.781875357347058,1.0,0.011755951496103124,1.8098544363982152,0.9781607659952828,0.3371069182389937,0.44746937660351493,0.5090122927387078
"[""PAPER CHAIN KIT 50'S CHRISTMAS ""]",['PAPER CHAIN KIT VINTAGE CHRISTMAS'],0.0456221198156682,0.03267281105990783,0.020921658986175116,0.4585858585858586,14.035702582952231,1.0,0.019431056085285312,1.7866677556915884,0.9731503008825463,0.3646586345381526,0.44029884861669916,0.5494621817611945
['PINK REGENCY TEACUP AND SAUCER'],"['REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ']",0.027235023041474654,0.01990783410138249,0.01248847926267281,0.45854483925549916,23.033386601491507,1.0,0.011946288942215805,1.8101077188940091,0.9833667771515936,0.36037234042553196,0.44754669041961315,0.542929827035157
['COOK WITH WINE METAL SIGN '],['GIN + TONIC DIET METAL SIGN'],0.028248847926267282,0.030506912442396315,0.012857142857142857,0.4551386623164763,14.919197843304435,1.0,0.011995357726857652,1.7793391097988356,0.9600938117269077,0.28012048192771083,0.43799358172200475,0.4382944066869391
['WOODLAND CHARLOTTE BAG'],['CHARLOTTE BAG SUKI DESIGN'],0.024838709677419354,0.02751152073732719,0.01129032258064516,0.45454545454545453,16.522003959189888,1.0,0.010606971904266389,1.7828955453149002,0.9634043759746703,0.27497194163860833,0.4391146454834082,0.43246535708847267
['LUNCH BAG PINK POLKADOT'],['LUNCH BAG CARS BLUE'],0.04382488479262673,0.04557603686635945,0.01990783410138249,0.45425867507886436,9.967050808100462,1.0,0.017910469536409776,1.748857782158174,0.940904447871651,0.286472148541114,0.4281982158858267,0.44553176423306207
"['LUNCH BAG PINK POLKADOT', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG WOODLAND'],0.024423963133640553,0.03866359447004608,0.011059907834101382,0.4528301886792453,11.712056131513258,1.0,0.01011558962815095,1.7569251549340537,0.9375157455518818,0.21257750221434898,0.4308237905344721,0.36944250792722694
['72 SWEETHEART FAIRY CAKE CASES'],['PACK OF 72 RETROSPOT CAKE CASES'],0.023271889400921657,0.04797235023041475,0.010506912442396314,0.45148514851485155,9.411361885468088,1.0,0.009390505213531825,1.7356460762947314,0.9150401658782483,0.17298937784522006,0.4238456712702589,0.33525266071275717
['SET OF 6 SPICE TINS PANTRY DESIGN'],['SET OF 3 CAKE TINS PANTRY DESIGN '],0.03064516129032258,0.056129032258064517,0.013824884792626729,0.4511278195488722,8.037334716100597,1.0,0.012104801546008622,1.7196553247901014,0.903261231281198,0.18951358180669614,0.41848812050632395,0.348716619134042
['LUNCH BAG VINTAGE DOILY '],['LUNCH BAG RED RETROSPOT'],0.02511520737327189,0.061244239631336406,0.01129032258064516,0.4495412844036697,7.340139858208903,1.0,0.00975216080188579,1.7054062980030722,0.8860152711521857,0.15039901780233272,0.41362946696576663,0.3169452095457024
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG  BLACK SKULL.'],0.042211981566820274,0.04944700460829493,0.018940092165898616,0.44868995633187775,9.074158483133035,1.0,0.016852836118838792,1.72417137381941,0.9290123977081377,0.26045627376425856,0.42001124993463645,0.41586408347814763
['LUNCH BAG APPLE DESIGN'],['LUNCH BAG RED RETROSPOT'],0.04046082949308756,0.061244239631336406,0.01806451612903226,0.44646924829157175,7.2899794491550844,1.0,0.015586523391874961,1.6959414765507956,0.8992081079862548,0.21597796143250692,0.41035701182696516,0.370713931895974
['JUMBO BAG VINTAGE LEAF'],['JUMBO BAG RED RETROSPOT'],0.035852534562211984,0.07571428571428572,0.015990783410138248,0.4460154241645244,5.890769753116359,1.0,0.013276234364713625,1.6684322174345376,0.861116092790926,0.16730954676952747,0.40063492568032005,0.32860722516808083
['HAND OVER THE CHOCOLATE   SIGN '],['COOK WITH WINE METAL SIGN '],0.027327188940092166,0.028248847926267282,0.01216589861751152,0.4451939291736931,15.759719841874617,1.0,0.011393937012890484,1.7515149944672446,0.9628593343296996,0.2802547770700637,0.4290656927523659,0.4379313854677601
['ALARM CLOCK BAKELIKE RED '],['ALARM CLOCK BAKELIKE PINK'],0.041797235023041474,0.028986175115207374,0.018571428571428572,0.44432194046306506,15.328753748884756,1.0,0.017359886597719212,1.747439561846244,0.9755379118688421,0.3556928508384819,0.4277341420933279,0.5425107317577647
"['LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT']",['LUNCH BAG WOODLAND'],0.02410138248847926,0.03866359447004608,0.010691244239631336,0.4435946462715105,11.473186917868627,1.0,0.009759398160929304,1.7277626807290927,0.9353843141469355,0.20530973451327436,0.42121680763586494,0.36005715627043944
['HOT WATER BOTTLE TEA AND SYMPATHY'],['HOT WATER BOTTLE KEEP CALM'],0.023870967741935485,0.03345622119815668,0.010552995391705068,0.44208494208494203,13.213833668379122,1.0,0.009754363014716813,1.7324210291327153,0.9469257699645289,0.22561576354679802,0.4227731116259771,0.37875596966506053
['72 SWEETHEART FAIRY CAKE CASES'],['60 TEATIME FAIRY CAKE CASES'],0.023271889400921657,0.030599078341013827,0.010276497695852534,0.4415841584158416,14.431289514493617,1.0,0.009564399328930323,1.7359839199921558,0.9528814753458437,0.23572938689217757,0.42395779794750726,0.3887137659549087
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG RED RETROSPOT'],0.02769585253456221,0.061244239631336406,0.012211981566820277,0.4409317803660566,7.19956330620273,1.0,0.010515770137399393,1.6791434880403775,0.8856309920795674,0.15915915915915918,0.40445828059218636,0.3201649120039463
['JUMBO BAG STRAWBERRY'],['JUMBO BAG PINK POLKADOT'],0.03073732718894009,0.04073732718894009,0.013548387096774193,0.4407796101949025,10.820042467454057,1.0,0.012296230542164836,1.7153571119704476,0.9363601286090435,0.23389021479713604,0.41703101178081214,0.3866793978576323
['COOK WITH WINE METAL SIGN '],['PLEASE ONE PERSON METAL SIGN'],0.028248847926267282,0.032442396313364055,0.012442396313364055,0.44045676998368677,13.576579415690345,1.0,0.011525935993544139,1.729191868979323,0.953272597299723,0.25787965616045844,0.4216951756832732,0.41198974862820703
['LUNCH BAG WOODLAND'],['LUNCH BAG CARS BLUE'],0.03866359447004608,0.04557603686635945,0.017004608294930876,0.43980929678188324,9.650011870745061,1.0,0.015242474887978084,1.7037483086577114,0.9324240498049484,0.25291295407813574,0.4130588450662385,0.40645672119175047
['PINK CREAM FELT CRAFT TRINKET BOX '],['PINK BLUE FELT CRAFT TRINKET BOX'],0.024746543778801842,0.021244239631336405,0.01087557603686636,0.4394785847299814,20.686952903775698,1.0,0.010349854530782137,1.746152303381968,0.9758082342303525,0.30971128608923887,0.42731226934604244,0.4757045852066393
['LUNCH BAG CARS BLUE'],['LUNCH BAG PINK POLKADOT'],0.04557603686635945,0.04382488479262673,0.01990783410138249,0.43680485338725983,9.96705080810046,1.0,0.017910469536409776,1.6977687413646179,0.9426307946931045,0.286472148541114,0.4109916294039972,0.44553176423306207
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG  BLACK SKULL.'],0.027880184331797234,0.04944700460829493,0.01216589861751152,0.4363636363636364,8.824875031771585,1.0,0.01078730701437703,1.6864649918239931,0.9121138500434542,0.1867043847241867,0.4070437246856503,0.34120138947725154
['ROUND SNACK BOXES SET OF4 WOODLAND '],['ROUND SNACK BOXES SET OF 4 FRUITS '],0.028202764976958526,0.021797235023041473,0.012304147465437789,0.4362745098039216,20.015130788044605,1.0,0.011689405168935421,1.7352466439591265,0.9776090774240849,0.3264058679706601,0.42371304766312234,0.5003782697011152
['LUNCH BAG  BLACK SKULL.'],['LUNCH BAG PINK POLKADOT'],0.04944700460829493,0.04382488479262673,0.02152073732718894,0.43522833178005593,9.931077602131666,1.0,0.019353728046889934,1.6930295356724614,0.9460871693812263,0.2999357739242133,0.40934285023987727,0.46314518586899744
"['ROSES REGENCY TEACUP AND SAUCER ', 'GREEN REGENCY TEACUP AND SAUCER']","['REGENCY CAKESTAND 3 TIER', 'PINK REGENCY TEACUP AND SAUCER']",0.025668202764976958,0.014700460829493087,0.011105990783410138,0.43267504488330344,29.432753836889294,1.0,0.010728656374100108,1.7367463396138367,0.9914735913105442,0.3795275590551182,0.42421067648695965,0.5940804691501157
['PLASTERS IN TIN WOODLAND ANIMALS'],['PLASTERS IN TIN CIRCUS PARADE '],0.02728110599078341,0.02447004608294931,0.011797235023041475,0.43243243243243246,17.671909197332926,1.0,0.01112966510225318,1.7187908711871847,0.9698722048512411,0.29527104959630907,0.4181956532563552,0.45727083015218606
['RED RETROSPOT CHARLOTTE BAG'],['CHARLOTTE BAG PINK POLKADOT'],0.0347926267281106,0.023225806451612905,0.015023041474654377,0.43178807947019865,18.590875643855775,1.0,0.014214954660324066,1.7190315061282804,0.9803180107995377,0.3494105037513397,0.41827709589089024,0.5393067381477977
['GREEN REGENCY TEACUP AND SAUCER'],"['REGENCY CAKESTAND 3 TIER', 'ROSES REGENCY TEACUP AND SAUCER ']",0.033778801843317975,0.01990783410138249,0.014562211981566821,0.4311050477489768,21.655045222575918,1.0,0.013889749198326574,1.7227998983301838,0.9871666929285502,0.37220259128386335,0.419549536211811,0.5812932646152291
['COOK WITH WINE METAL SIGN '],['HAND OVER THE CHOCOLATE   SIGN '],0.028248847926267282,0.027327188940092166,0.01216589861751152,0.43066884176182707,15.759719841874617,1.0,0.011393937012890484,1.7084482326066577,0.96377255985664,0.2802547770700637,0.4146735142953355,0.4379313854677601
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG CARS BLUE'],0.042211981566820274,0.04557603686635945,0.01815668202764977,0.43013100436681223,9.437657022001845,1.0,0.01623282719955828,1.6748129314758904,0.933444019804379,0.2607544672402382,0.4029183909400717,0.41425660430676303
['LUNCH BAG CARS BLUE'],['LUNCH BAG  BLACK SKULL.'],0.04557603686635945,0.04944700460829493,0.019585253456221197,0.4297269969666329,8.690657813770676,1.0,0.0173316549512625,1.666838497238291,0.9271916316137772,0.2596212583995113,0.4000618526288813,0.41290636893998
['IVORY KITCHEN SCALES'],['RED KITCHEN SCALES'],0.028986175115207374,0.02152073732718894,0.012442396313364055,0.4292527821939586,19.94600722400193,1.0,0.011818592452589776,1.7143828864100228,0.9782194942320233,0.3268765133171912,0.41669973030701746,0.503705620219035
['JUMBO BAG APPLES'],['JUMBO BAG PEARS'],0.034055299539170504,0.02193548387096774,0.014562211981566821,0.42760487144790266,19.493751492477916,1.0,0.013815192507804372,1.7087226416533212,0.9821488853017569,0.35150166852057846,0.41476751368354164,0.545735208833195
['ALARM CLOCK BAKELIKE PINK'],"['ALARM CLOCK BAKELIKE RED ', 'ALARM CLOCK BAKELIKE GREEN']",0.028986175115207374,0.02470046082949309,0.012350230414746545,0.4260731319554849,17.24960254372019,1.0,0.011634258531716537,1.699344626421742,0.9701485453941436,0.2987736900780379,0.41153784556010314,0.46303656597774245
['ALARM CLOCK BAKELIKE GREEN'],['ALARM CLOCK BAKELIKE PINK'],0.03728110599078341,0.028986175115207374,0.015852534562211983,0.4252163164400495,14.669624907391213,1.0,0.014771897895474529,1.6893552351221448,0.9679169454299337,0.3144424131627057,0.4080581874020727,0.4860580787287688
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO SHOPPER VINTAGE RED PAISLEY'],0.028294930875576038,0.03691244239631336,0.011981566820276499,0.4234527687296417,11.471816581065202,1.0,0.01093713181422413,1.6704400010414224,0.9394103999007727,0.22510822510822515,0.4013553319026377,0.3740235129540843
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG SUKI DESIGN '],0.027880184331797234,0.042211981566820274,0.011797235023041475,0.4231404958677686,10.024179869356526,1.0,0.010620357195948098,1.6603488571692657,0.9260599371889074,0.20237154150197628,0.397716934196044,0.3513082392002599
['60 TEATIME FAIRY CAKE CASES'],['PACK OF 60 PINK PAISLEY CAKE CASES'],0.030599078341013827,0.03110599078341014,0.012903225806451613,0.4216867469879518,13.556448014279338,1.0,0.011951411157595192,1.6753792242703531,0.9554708934343846,0.2644003777148253,0.40312020973310597,0.4182507809013833
['HAND OVER THE CHOCOLATE   SIGN '],['GIN + TONIC DIET METAL SIGN'],0.027327188940092166,0.030506912442396315,0.01152073732718894,0.42158516020236086,13.819332290621194,1.0,0.010687069166896728,1.676120702395507,0.9536995309612925,0.24875621890547261,0.40338425593645927,0.39961433236704147
['GIN + TONIC DIET METAL SIGN'],['COOK WITH WINE METAL SIGN '],0.030506912442396315,0.028248847926267282,0.012857142857142857,0.4214501510574018,14.919197843304435,1.0,0.011995357726857652,1.6796325396156946,0.9623299842135804,0.28012048192771083,0.40463168198158195,0.4382944066869391
['LUNCH BAG VINTAGE LEAF DESIGN'],['LUNCH BAG SUKI DESIGN '],0.02769585253456221,0.042211981566820274,0.011658986175115207,0.4209650582362729,9.97264384686367,1.0,0.010489889358448894,1.6541109168917847,0.9253541604260884,0.20015822784810128,0.3954456198867938,0.34858296579935916
"['JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT']",['JUMBO BAG STRAWBERRY'],0.02552995391705069,0.03073732718894009,0.010737327188940092,0.4205776173285199,13.682959964061292,1.0,0.009952604642273143,1.6728084758172186,0.951200503022315,0.23582995951417005,0.40220293329667106,0.3849514773299271
['HEART OF WICKER SMALL'],['HEART OF WICKER LARGE'],0.0447926267281106,0.037649769585253456,0.018801843317972352,0.4197530864197531,11.148888586669086,1.0,0.01711541124254072,1.658518482204138,0.9529919744818034,0.29543808834178137,0.39705224226924496,0.459570545657857
['LUNCH BAG WOODLAND'],['LUNCH BAG  BLACK SKULL.'],0.03866359447004608,0.04944700460829493,0.016221198156682028,0.4195470798569726,8.484782509689008,1.0,0.014309399222748412,1.6376056737857096,0.9176204455029175,0.22564102564102562,0.3893523843940614,0.3737996349890641
['PACK OF 60 DINOSAUR CAKE CASES'],['60 TEATIME FAIRY CAKE CASES'],0.024516129032258065,0.030599078341013827,0.010276497695852534,0.41917293233082703,13.698874445149015,1.0,0.009526326742976066,1.6690009395552772,0.9502989536621823,0.22918807810894137,0.40083916293872157,0.3775081529124015
['PLASTERS IN TIN SPACEBOY'],['PLASTERS IN TIN CIRCUS PARADE '],0.02705069124423963,0.02447004608294931,0.011336405529953917,0.4190800681431005,17.126247605847986,1.0,0.01067447386863174,1.6792847007311107,0.9677894673608792,0.28211009174311924,0.4045083602770693,0.44117845215064627
['LUNCH BAG SPACEBOY DESIGN '],['LUNCH BAG  BLACK SKULL.'],0.046129032258064515,0.04944700460829493,0.019308755760368664,0.4185814185814186,8.4652532928395,1.0,0.017027813289727963,1.6348858219709568,0.9245171241251898,0.2531722054380665,0.38833649019327987,0.40453768039974936
['JUMBO BAG PINK VINTAGE PAISLEY'],['JUMBO BAG PINK POLKADOT'],0.028294930875576038,0.04073732718894009,0.01184331797235023,0.41856677524429964,10.274772650227717,1.0,0.010690658115483446,1.6498243168235036,0.9289590784598628,0.20709105560032234,0.3938748569754661,0.3546453785723761
['LUNCH BAG DOLLY GIRL DESIGN'],['LUNCH BAG WOODLAND'],0.027880184331797234,0.03866359447004608,0.011658986175115207,0.41818181818181815,10.81590638205656,1.0,0.010581038034360465,1.6522969470046083,0.9335717303708895,0.21242653232577668,0.39478191143978975,0.35986564091450857
['LUNCH BAG SUKI DESIGN '],['LUNCH BAG SPACEBOY DESIGN '],0.042211981566820274,0.046129032258064515,0.0176036866359447,0.41703056768558955,9.040522795981312,1.0,0.01565648877657202,1.6362281019693126,0.9285843117339555,0.24885993485342014,0.3888382684563164,0.3993244746519856
"[""JUMBO BAG 50'S CHRISTMAS ""]",['JUMBO BAG VINTAGE CHRISTMAS '],0.027327188940092166,0.01806451612903226,0.011382488479262673,0.4165261382799325,23.05769694049626,1.0,0.010888836033893266,1.6829125489464853,0.9835070162075671,0.3346883468834688,0.40579205935209944,0.5233140895481295
